-0.028235	0.0110461	-0.0403174	
-0.0269571	0.0146979	-0.0382823	
-0.0219138	0.021272	-0.0348899	
-0.0091876	0.0330229	-0.0260901	
-0.0204534	-0.0238937	-0.0074553	
-0.0055191	-0.0315764	-0.0113069	
-0.0284295	-0.0062224	-0.0437695	
-0.0237016	-0.0029343	-0.0449886	
0.0095874	0.005293	-0.0033051	
0.0093123	-0.035941	-0.028231	
0.0281147	-0.0181338	-0.0181649	
0.0081908	-0.033457	-0.0011964	
-0.0317553	0.0093127	-0.0363901	
-0.0316605	0.0117393	-0.0321922	
-0.0300735	0.0139588	-0.0251809	
-0.0171359	0.0268996	-0.028511	
-0.0130146	0.02469	-0.0147116	
-0.0082814	0.0273431	-0.0374093	
-0.0066832	0.0008653	-0.0452493	
0.0114234	-0.0106189	-0.0451707	
0.0039403	-0.00255	-0.045279	
0.0225638	0.0101276	-0.0392586	
-0.0307264	0.0054954	-0.0411047	
-0.0329521	0.0034945	-0.0391608	
-0.0297261	0.0032521	-0.042897	
-0.0348191	-0.0006801	-0.0372582	
-0.0361757	-0.0052456	-0.0336921	
-0.0335289	0.0043317	-0.0073378	
-0.0238644	0.0065008	0.0143563	
0.0157409	0.0014015	-0.0457865	
0.0362843	-0.0099525	-0.039337	
-0.0260071	0.0131172	-0.0411905	
-0.0237199	0.0163828	-0.040429	
-0.0196192	0.0166733	-0.0430962	
-0.0140189	0.0114937	-0.0457347	
-0.0053207	0.0161457	-0.0446433	
0.0102731	0.0201762	-0.0407712	
-0.0189575	0.0207693	-0.0395223	
-0.0165318	0.0254818	-0.0349523	
-0.0259473	0.0076867	-0.0438857	
-0.0230863	0.0097421	-0.0445879	
-0.0193639	0.0118139	-0.0451305	
-0.020371	-0.0172329	-0.044138	
-0.0167662	-0.0267135	-0.0374226	
-0.0113159	-0.0194042	-0.0445521	
-0.001656	-0.0148135	-0.0447944	
0.0085812	-0.0230236	-0.0402763	
0.0243617	-0.0207285	-0.0446524	
-0.0134909	0.0236007	-0.0395773	
-0.0249081	0.0179519	-0.0362311	
-0.0250866	0.0189963	-0.0313185	
0.0025936	0.0334109	-0.0323563	
-0.020175	-0.0230586	-0.0406155	
-0.0244866	-0.0237247	-0.035153	
-0.0266002	0.0029712	-0.0444662	
-0.036948	-0.0089941	-0.0188532	
-0.0307887	-0.0109006	-0.0412043	
-0.0292368	-0.0156037	-0.0404603	
0.010669	0.0112194	-0.0262561	
-0.0094601	0.0203495	-0.0427404	
-0.0009828	0.0225168	-0.0402483	
-0.0233204	0.0025032	-0.0450967	
-0.0188764	0.0023459	-0.0452322	
-0.012689	0.0039541	-0.0453159	
-0.0070993	0.0087332	-0.0457246	
-0.0142956	-0.0093817	-0.0448402	
-0.0108485	-0.013819	-0.0446953	
0.0280817	-0.0010169	-0.0434591	
0.0269717	-0.0056355	-0.030812	
-0.0319749	0.0048671	-0.0399039	
-0.0330158	0.0063176	-0.0371167	
-0.0351864	0.0040407	-0.0339792	
-0.0313687	0.0033917	-0.0413735	
-0.0364316	0.0042738	-0.0286658	
-0.0378023	-0.0017771	-0.0260282	
-0.0187495	-0.0270966	-0.0207578	
-0.028793	-0.019807	-0.03665	
-0.0255979	-0.0105972	-0.0442247	
-0.0270652	-0.0124469	-0.0432808	
-0.0238761	-0.0123734	-0.0444033	
-0.0207643	-0.0115526	-0.0448564	
-0.0227747	-0.0156492	-0.0439598	
-0.0233006	-0.017982	-0.0428994	
-0.022578	-0.0207587	-0.0414253	
-0.0239674	-0.0223964	-0.0384445	
-0.0212614	-0.0244835	-0.0373318	
-0.0193571	-0.0270221	-0.0320496	
-0.0191343	-0.0207284	-0.0430947	
-0.0150532	-0.0238929	-0.042556	
-0.0158136	-0.0180307	-0.0445354	
-0.010234	-0.0288717	-0.0397931	
-0.0001913	-0.0333053	-0.0356339	
-0.0019353	-0.034784	-0.0230881	
0.008021	-0.0375442	-0.0146474	
0.0238993	-0.0342785	-0.0200645	
-0.0138973	-0.0293518	-0.0329543	
-0.0069234	-0.0332116	-0.0313347	
-0.0196416	-0.0150033	-0.0446034	
0.0134791	0.0264673	-0.0303397	
0.0092044	0.0219144	-0.0187528	
0.0070846	0.0307557	-0.0020829	
-0.0042641	0.0378897	-0.0120065	
-0.0134936	0.028028	0.0016769	
-0.009655	-0.0274709	-0.0185842	
-0.0335047	-0.0091337	-0.0383697	
-0.0350114	-0.0106755	-0.033927	
-0.0346921	-0.0140482	-0.0302518	
-0.0358549	-0.0127097	-0.0249619	
-0.0374586	-0.0072279	-0.0242651	
-0.0377572	-0.0028516	-0.0193443	
-0.0356307	-0.0041015	-0.0105618	
-0.0364588	0.0019636	-0.0139887	
-0.0348755	-0.0146666	-0.0191854	
-0.0315575	-0.0199056	-0.0181322	
-0.02711	-0.0226545	-0.0122719	
-0.0271969	-0.0178862	-0.0041815	
-0.0210242	-0.0130698	0.0121097	
0.001467	-0.0146282	0.0216399	
-0.0201586	-0.0206539	0.0023578	
-0.0125717	-0.026425	-0.0101258	
-0.0085346	-0.0302745	-0.0033278	
0.000392	-0.0263359	0.0040183	
-0.0054933	-0.0210224	0.0139319	
-0.0125802	-0.0132942	0.0237951	
8.18e-05	0.0114286	0.0432145	
-0.0023191	-0.0087363	0.0409647	
-0.0003341	-0.033702	-0.0039271	
0.0049656	-0.0120961	0.0075893	
-0.0122866	0.0295006	-0.0324066	
-0.0052616	0.0322799	-0.0327906	
-0.0023072	0.0363929	-0.0265785	
-0.005458	0.034535	-0.0193688	
0.0023858	0.0364856	-0.016959	
0.0082522	0.030435	-0.0119879	
0.0088914	0.0194973	-0.007095	
-0.0100454	0.0319096	-0.0131845	
-0.0082451	0.0345577	-0.0035524	
-0.0027814	0.027622	0.0028738	
0.0069592	0.0229795	0.005413	
0.0116575	0.0157557	0.022524	
-0.0146777	0.0282106	-0.0073392	
0.0160455	0.0020788	0.0362166	
-0.0188621	0.0232824	-0.0024283	
-0.0179276	0.0187009	0.0110474	
-0.0137218	0.0133345	0.029716	
-0.0238468	0.0167774	0.0034854	
-0.0186604	-0.027601	-0.0264048	
-0.0286165	-0.022145	-0.031169	
-0.0253449	-0.0136944	0.0037552	
-0.0275537	-0.0021475	0.0065913	
-0.0358172	0.0066683	-0.0243773	
-0.034412	0.0086366	-0.0185651	
-0.0321973	0.0098917	-0.0117313	
-0.0289524	0.0110593	-0.0037504	
-0.0272419	0.0146898	-0.0114572	
-0.0198266	0.0183968	-0.0151778	
-0.0273326	0.0080651	0.0055514	
-0.0306631	0.0120081	-0.0347174	
-0.0349602	-0.0121666	-0.0141404	
-0.0331086	-0.0106474	-0.0078331	
-0.0251146	-0.0013538	-0.0448718	
-0.01342	-0.0056528	-0.0449264	
-0.0087678	-0.0031581	-0.0450476	
-0.002324	-0.0076022	-0.0449803	
-0.0033831	-0.0030603	-0.0451199	
-0.000957	0.0021138	-0.0454405	
0.0055809	0.0036421	-0.0456458	
0.0081557	0.0122378	-0.0454428	
0.0041746	-0.0106806	-0.0450794	
0.0046314	-0.0179198	-0.0439422	
0.0119252	-0.0180259	-0.0441497	
0.0172398	-0.0237019	-0.0412843	
0.0260921	-0.0231164	-0.0309302	
0.0192525	-0.013565	-0.0453059	
0.0124213	-0.0289856	-0.0341507	
0.0290252	-0.0125946	-0.0456085	
0.018363	-0.0338777	-0.028241	
0.0332421	-0.0198034	-0.0406659	
0.0020197	-0.0238594	-0.0420408	
0.0050712	-0.0285126	-0.0374749	
0.0096077	-0.0008226	-0.0455066	
0.0143503	-0.005177	-0.0454408	
0.0214867	-0.0028952	-0.0453251	
0.0231086	0.0041555	-0.0441489	
0.0286262	0.0051431	-0.0390043	
0.0220828	0.0046012	-0.0287376	
-0.0332888	0.0106728	-0.02488	
-0.0270361	0.0056955	-0.043829	
-0.0168501	-0.0151466	-0.0447045	
-0.0138662	-0.0131618	-0.0447238	
-0.0142183	-0.0158009	-0.0446755	
0.0155657	0.0135062	-0.0421045	
0.0150416	0.0179341	-0.0336824	
-0.0066642	-0.0173066	-0.0446556	
-0.0020345	-0.0206099	-0.0441386	
0.0157392	-0.0382989	-0.0203682	
0.0191817	-0.0355284	-0.0088868	
0.0318607	-0.0017237	-0.0357773	
-0.0288537	-0.0082207	-0.0433243	
-0.0292756	-0.0102832	-0.0426256	
-0.0288754	-0.0124833	-0.0422195	
-0.0308434	-0.0133042	-0.0399923	
-0.0311228	-0.0156531	-0.0379244	
-0.0326318	-0.0155122	-0.0351441	
-0.0278689	-0.014429	-0.042184	
-0.0261719	-0.0170974	-0.0419004	
-0.0277287	-0.0187346	-0.0393846	
-0.030546	-0.0090249	-0.0420481	
-0.0321639	-0.0067761	-0.0409787	
-0.0319844	-0.0096429	-0.0403909	
-0.031875	-0.0117557	-0.0395154	
-0.0315513	-0.0051639	-0.0418896	
-0.032713	-0.0020795	-0.0408526	
-0.0333914	-0.0110058	-0.037562	
-0.0336668	-0.0124511	-0.0358804	
-0.034382	-0.0094539	-0.0365049	
-0.0347381	-0.0063934	-0.0371023	
-0.0343053	-0.0133604	-0.0331579	
-0.0356325	-0.0082749	-0.0339224	
-0.0364668	-0.0075246	-0.031282	
-0.0370933	-0.0037011	-0.0304232	
-0.0372828	-0.0063037	-0.0279837	
-0.035515	-0.0112374	-0.0313254	
-0.0357206	-0.0121318	-0.0284262	
-0.0347536	-0.0148376	-0.0269793	
-0.0366297	-0.0100783	-0.0262875	
-0.0331205	-0.0174356	-0.0290314	
-0.0310931	-0.0200604	-0.029548	
-0.0284322	-0.023178	-0.0261747	
-0.0367798	-0.0103195	-0.0230763	
-0.0309752	-0.0012957	-0.0426483	
-0.0358148	-0.0129982	-0.0219054	
-0.034485	-0.0157777	-0.0225054	
-0.0333546	-0.0175023	-0.0195231	
-0.0335117	-0.0160624	-0.015615	
-0.031861	-0.0198707	-0.0216318	
-0.0310619	-0.0206911	-0.0252371	
-0.0299672	-0.0219704	-0.0198507	
-0.0291282	-0.0221394	-0.0159913	
-0.0249958	-0.0248538	-0.0155279	
-0.0289147	-0.0229981	-0.022939	
-0.0252776	-0.0254661	-0.0234332	
-0.023286	-0.0244816	-0.011665	
-0.0199009	-0.0260625	-0.0152897	
-0.0147862	-0.0264474	-0.0173722	
-0.0139317	-0.0278259	-0.0225661	
-0.0183427	-0.0251664	-0.0111339	
-0.0152911	-0.0254273	-0.0064419	
-0.0187378	-0.0231755	-0.0021087	
-0.0138171	-0.0264254	-0.0011112	
-0.0092538	-0.0297714	-0.0233793	
-0.0046548	-0.0310259	-0.0191002	
0.0012737	-0.0347604	-0.0159752	
-0.0229883	-0.0205136	-0.0019573	
-0.0300392	-0.0199553	-0.0126473	
-0.0291149	-0.0182606	-0.0079226	
-0.0257898	-0.0215392	-0.0075879	
-0.0303338	-0.0142041	-0.005513	
-0.0278876	-0.0137662	-0.0008046	
-0.0282268	-0.0095424	0.00197	
-0.0301908	-0.0035802	0.0010369	
-0.0254775	-0.0082959	0.0081548	
-0.0238504	-0.0030473	0.0151505	
-0.0199567	0.0027564	0.0260768	
-0.0139534	0.0024401	0.0407655	
-0.0330273	-0.0038966	-0.0044281	
-0.0361049	-0.0118158	-0.01894	
-0.0316154	0.0015513	-0.0017239	
-0.0361368	-0.0105204	-0.0163375	
-0.0366044	-0.0067688	-0.0145294	
-0.0358954	-0.0092283	-0.0138684	
-0.0344908	-0.0107678	-0.0111939	
-0.0344292	-0.0080048	-0.009063	
-0.0328619	-0.0076876	-0.005476	
-0.0350152	-0.0136166	-0.0169488	
-0.0329005	-0.0136378	-0.0101064	
-0.0358093	-0.0074867	-0.0123536	
0.0056376	-0.0378939	-0.0219266	
0.029982	-0.0140273	-0.0341141	
0.0221371	-0.0145463	-0.0273837	
0.0167988	-0.016047	-0.0178079	
0.0114838	-0.0053016	-0.0111594	
-0.0121697	-0.0276785	-0.0055756	
-0.0090304	-0.0293404	-0.0096259	
-0.0076831	-0.0286495	-0.0140817	
-0.0062379	-0.0319733	-0.0066732	
-0.0047583	-0.0316263	-0.0022906	
-0.0062909	-0.0288463	0.0027706	
0.0009359	-0.0298652	0.0004298	
0.0067182	-0.0263925	0.0004133	
-0.0061508	-0.0253592	0.0084736	
-0.0127558	-0.0219857	0.010846	
0.0151295	-0.0285471	0.0008056	
0.0038068	-0.0190805	0.0039008	
0.0082725	-0.0125446	-0.001639	
0.0109304	-0.0029361	0.0044626	
0.0147141	0.009787	0.0091398	
3.63e-05	-0.0211595	0.009066	
-0.0002013	-0.0160969	0.0147293	
0.0094568	-0.0129056	0.0167207	
0.0120861	-0.0094428	0.0294755	
-0.0025631	-0.0338781	-0.0090082	
0.0046636	-0.0362159	-0.0086874	
0.0119878	-0.0369881	-0.0083883	
-0.0119684	-0.0177976	0.017492	
-0.0061014	-0.0164452	0.0222004	
-0.0024323	-0.0137948	0.0318378	
-0.0122583	-0.0080537	0.0344912	
-0.0173613	-0.0130567	0.0180492	
-0.0185268	-0.0062382	0.0244045	
-0.0237729	-0.0175339	0.0017672	
-0.0208985	-0.0171754	0.0074095	
-0.0173035	-0.0178117	0.0119846	
-0.0200818	-0.0059725	-0.0450479	
-0.0167328	-0.0052816	-0.044956	
-0.0334827	-0.0157703	-0.0322001	
-0.0062413	-0.0112751	-0.0448134	
0.0063968	0.0219488	0.015659	
-0.0008057	0.0188134	0.0273539	
-0.0217801	-0.0026809	-0.0450962	
-0.0193547	-0.0009465	-0.0451279	
-0.017555	-0.0228205	-0.0423301	
-0.0152348	-0.0210282	-0.0439478	
-0.018174	-0.0247563	-0.039797	
-0.0148518	-0.0262286	-0.0402285	
-0.011571	-0.0260006	-0.0422473	
-0.0133633	-0.0284398	-0.0376058	
-0.0101734	-0.0308524	-0.0356387	
-0.0047477	-0.0313123	-0.0385491	
-0.0079996	-0.0271995	-0.042233	
-0.0085653	-0.0230466	-0.0440771	
-0.0048774	-0.0285756	-0.0413544	
0.0001312	-0.0294669	-0.0395155	
-0.0012356	-0.0266818	-0.0418416	
-0.0127838	-0.02215	-0.0439666	
-0.0177513	0.0230265	0.0049199	
-0.0098886	0.0241172	0.0071737	
-0.0097334	0.0191985	0.0134507	
-0.015999	0.0139934	0.020324	
-0.0026433	0.0183061	0.019066	
-0.0089554	0.0172165	0.0249892	
-0.0073762	0.0167256	0.0328324	
0.0012848	0.017297	0.0360616	
0.0096488	0.0107977	0.0387485	
-0.0117441	0.0113049	0.038643	
0.0059402	-0.0001453	0.0434459	
-0.0171599	0.0063748	0.0333987	
-0.0170852	-0.0021155	0.0325661	
-0.0073829	0.0063632	0.0447593	
-0.0075042	-0.0025563	0.0444488	
-0.0178925	0.02302	-0.0216095	
0.0159925	0.0107744	0.0302611	
0.0172864	0.00123	0.026578	
0.0174715	0.0087241	0.0196558	
0.0175554	-0.0067607	0.0221749	
0.017545	-0.0078454	0.0120245	
-0.001915	-0.0333203	-0.0131832	
0.0020255	-0.035364	-0.0118459	
0.0065322	0.0170344	0.0294041	
-0.0301705	0.0132559	-0.0332031	
-0.0282776	0.0158587	-0.0295858	
-0.0304553	0.0135974	-0.0301789	
-0.032445	0.0115001	-0.0288075	
-0.0289718	0.0149085	-0.0321099	
-0.0268563	0.0170203	-0.0329172	
-0.0252263	0.0183619	-0.0342015	
-0.0234209	0.0204647	-0.0328462	
-0.0205756	0.0235867	-0.0307939	
-0.023171	0.020941	-0.0292614	
-0.0207268	0.0229335	-0.0263543	
-0.0210004	0.0209611	-0.0230588	
-0.0257632	0.0166695	-0.0211068	
-0.0218307	0.0221175	-0.0324647	
-0.0195093	0.0233439	-0.0347492	
-0.017521	0.0230812	-0.0376349	
-0.0196968	0.0196468	-0.0189988	
-0.0159476	0.0207843	-0.0157201	
-0.0173163	0.0217976	-0.009286	
-0.023033	0.0176042	-0.0180339	
-0.0238517	0.0166832	-0.014023	
-0.0209362	0.018133	-0.0102194	
-0.0265972	0.0167338	-0.0350207	
-0.0263661	0.0157481	-0.0163645	
-0.0015596	0.0286412	-0.0363588	
0.0056752	0.0262426	-0.0380267	
-0.0237268	0.0076438	-0.0447497	
-0.0223316	0.0057707	-0.0451572	
-0.0203894	0.0039853	-0.0452963	
-0.0164139	0.00497	-0.0454286	
-0.013324	0.0075087	-0.0456458	
-0.0215853	0.0082255	-0.0451723	
-0.0195528	0.0091412	-0.0453963	
-0.0209985	0.0106089	-0.0450089	
-0.0167386	0.0103131	-0.0456462	
-0.0208177	0.0130462	-0.0444435	
-0.0186766	0.0143866	-0.0445852	
-0.0214318	0.0151599	-0.0432141	
-0.0218335	0.0168056	-0.0416837	
-0.0219062	0.0192536	-0.03871	
-0.0193696	0.0187735	-0.0414533	
-0.0167038	0.0169463	-0.0438323	
-0.0125649	0.0156767	-0.0450236	
-0.0156241	0.0142925	-0.0451387	
-0.0168808	0.0197145	-0.041722	
-0.0142904	0.0211396	-0.0413881	
-0.011188	0.0223033	-0.0412179	
-0.0070982	0.023472	-0.0404896	
-0.0103366	0.0250589	-0.0391636	
-0.0125968	0.0270575	-0.0362111	
-0.0123039	0.0193758	-0.0431484	
-0.009974	0.0173317	-0.0444657	
-0.008735	0.0135578	-0.0455837	
-0.0044515	0.0121682	-0.0457177	
0.0018814	0.0154273	-0.0447087	
-0.0168769	0.0077688	-0.0456182	
-0.0047003	0.0204622	-0.0421122	
-0.0160352	0.0222491	-0.0397275	
-0.0211924	0.0020773	-0.0452072	
-0.0071343	0.0184345	-0.0437474	
-0.0341955	-0.0050621	-0.0072255	
-0.0348315	-0.0006199	-0.0083208	
0.0045648	-0.0363038	-0.0148946	
0.0061295	-0.0375277	-0.0178301	
0.010393	-0.038734	-0.0206953	
0.0132322	-0.0371777	-0.025077	
0.0028309	-0.0363678	-0.0193519	
0.0016871	-0.0367631	-0.0237218	
-0.0007617	-0.0357635	-0.0296291	
0.0052672	-0.0373824	-0.0262926	
0.004409	-0.0351771	-0.0315084	
-0.0007248	-0.0342368	-0.0195667	
0.0087779	-0.03219	-0.0324196	
0.0133775	-0.0331167	-0.0300329	
0.0176136	-0.0306513	-0.0323876	
0.0238751	-0.0293778	-0.0297559	
0.0295064	-0.0265848	-0.0223407	
0.0308855	-0.0266102	-0.0110102	
0.021953	-0.0261374	-0.0362932	
0.0172002	-0.027423	-0.0362735	
0.0127409	-0.025371	-0.0380549	
0.0124328	-0.0385769	-0.016465	
0.0185669	-0.0372503	-0.0152707	
0.0247442	-0.033702	-0.0129032	
0.024805	-0.0319269	-0.0059272	
-0.0003359	0.0191676	-0.0424997	
0.0043587	0.0215865	-0.041224	
-0.0125652	0.028452	-0.0209974	
0.0277421	-0.0219987	-0.0374463	
-0.0043241	-0.0310707	-0.0154462	
0.0159622	-0.0348558	-0.0031425	
0.0114594	0.0046902	-0.0458498	
0.0174388	0.0077925	-0.0448307	
-0.0291427	0.0133728	-0.0359731	
-0.009799	0.005991	-0.0454843	
-0.006337	0.00493	-0.0454797	
-0.0036559	0.0074197	-0.045751	
-0.0102981	0.0095823	-0.0457218	
-0.0278743	-0.0039447	-0.0441701	
-0.0279349	-0.0018315	-0.0442899	
0.0064652	-0.0366666	-0.0117248	
0.0083807	-0.0368017	-0.0085984	
0.0099664	-0.0362073	-0.0045073	
0.0100635	-0.0373093	-0.0114054	
0.0153101	-0.0373856	-0.0122094	
0.006458	-0.0361	-0.0052894	
0.0029358	-0.0353625	-0.0053771	
0.0029375	-0.0327415	-0.0016919	
0.004701	-0.0295925	0.0002498	
0.0089637	-0.0294735	0.0003816	
0.0115376	-0.0259383	0.0003511	
0.0174046	-0.0224987	-0.0016933	
0.0087051	-0.0210491	-0.0032053	
0.0228393	-0.01802	-0.0087883	
0.0125002	-0.0324551	-0.000157	
0.003241	-0.0265939	0.0016788	
0.0045616	-0.0227604	0.0016245	
0.0055362	-0.0183369	-0.0001251	
0.0055183	-0.0149841	0.0027954	
0.0083948	-0.0087401	0.0036837	
0.0103486	-0.0056757	-0.0029838	
0.0111092	-0.0096442	0.0096042	
0.0023599	-0.0227448	0.0048679	
0.0068172	-0.0162718	-0.0036651	
0.0092725	-0.0116225	-0.0084472	
0.0118139	-0.0116578	-0.0151413	
0.0137495	-0.0056099	-0.0170852	
0.0107165	0.0053316	-0.0150531	
0.0137798	0.0018445	-0.0214706	
0.0124467	-0.0004824	-0.0145419	
0.0104314	0.000436	-0.0079577	
0.008859	-0.0378995	-0.0245761	
-0.0003745	-0.0241575	0.0069384	
-0.0036592	-0.0270222	0.0056364	
-0.0022355	-0.0288083	0.0024926	
-0.0030054	-0.0237207	0.0094288	
-0.0025763	-0.0211802	0.0118128	
2.57e-05	-0.0180757	0.0112025	
0.0024449	-0.0142748	0.0106628	
0.0023477	-0.0177959	0.0075978	
-0.0026832	-0.0188265	0.0145461	
-0.0064793	-0.018413	0.017998	
-0.0016939	-0.0162442	0.018754	
0.0047179	-0.0133133	0.015953	
0.0064203	-0.0133399	0.0210805	
0.0055824	-0.0127082	0.028137	
0.0058206	-0.0098979	0.0375903	
0.012966	-0.0114157	0.0223533	
0.00738	-0.0121119	0.0126079	
-0.0058513	-0.0232493	0.0112611	
-0.0093299	-0.0219643	0.0128327	
-0.0095735	-0.0240927	0.0096958	
-0.0128129	-0.0197246	0.0141477	
-0.0153126	-0.017087	0.0154306	
-0.0127721	-0.0240867	0.0073905	
-0.0168964	-0.0210691	0.0075343	
-0.0160188	-0.0237586	0.0031417	
-0.0183161	-0.0149669	0.0142151	
-0.0201244	-0.0112806	0.015698	
-0.019426	-0.0086344	0.0199599	
-0.0234695	-0.0084143	0.0123236	
-0.0214955	-0.0032695	0.0201757	
-0.0226405	0.0019189	0.0187747	
-0.0202829	0.0085224	0.0203429	
-0.0207594	0.013016	0.0146102	
-0.0252168	-0.0047924	0.0110727	
-0.0256973	0.0016571	0.0113509	
-0.0164218	-0.0103151	0.0231507	
-0.0150757	-0.0081821	0.0286737	
-0.0096484	-0.0120762	0.0299942	
-0.0067992	-0.0114797	0.0348362	
-0.0086528	-0.0075296	0.0399427	
-0.0133991	-0.0038899	0.0386726	
-0.0142146	-0.0154519	0.0188249	
-0.0109726	-0.0160311	0.0208081	
-0.0090236	-0.0148299	0.0244954	
-0.00416	-0.0149824	0.0272238	
0.0009532	-0.01429	0.0281457	
0.0030074	-0.0128918	0.0323352	
-0.0005151	-0.0117105	0.0368832	
0.0074946	-0.0111899	0.0325238	
0.0117349	-0.0082253	0.0356736	
0.0166314	-0.0038875	0.0319157	
0.008894	-0.0049491	0.0403763	
0.0028474	-0.0056671	0.0429231	
-0.0008361	-0.0002195	0.045573	
0.0112179	0.0007965	0.0402291	
0.0080462	0.0058049	0.0419445	
0.0028001	0.0050226	0.0445715	
-0.015403	-0.0127659	0.0211583	
-0.009583	-0.0258643	0.0069058	
0.014266	-0.0034919	0.037068	
0.0123729	0.0056164	0.0389169	
0.01625	0.0072843	0.0350588	
0.0181818	0.0032162	0.0316775	
0.0132199	0.0116398	0.0351889	
0.0080944	0.0151119	0.0349862	
0.0117509	0.0142585	0.0302132	
0.0049323	0.0135427	0.0399559	
0.0166832	0.006418	0.027091	
0.0141823	0.0112042	0.0245238	
0.0179251	0.0045899	0.0228948	
0.0195085	-0.0005652	0.0219002	
0.0203091	0.0045907	0.0182964	
0.0195008	0.00349	0.0104784	
0.0181251	0.0085808	0.0137949	
0.015238	0.0162707	0.0147027	
0.0174047	-0.0034431	0.0246885	
0.0148206	-0.007451	0.0266847	
0.0200391	-0.0040212	0.0197422	
0.0209822	-0.003923	0.013983	
0.0176842	-0.0023971	0.0079342	
0.017919	-0.0086365	0.017269	
0.0137798	0.0032541	0.0062856	
0.0096853	0.0090207	0.0031731	
0.0128307	0.0173011	0.0054264	
0.0084821	0.0124632	-0.0035906	
0.0058792	0.0126729	-0.0121034	
0.0143231	-0.0112024	0.0151657	
-0.036712	-0.0025373	-0.0135844	
-0.0372551	-0.0083497	-0.0211933	
-0.0374208	-0.0059713	-0.0185763	
-0.037787	-0.0050318	-0.0217607	
-0.0379342	-0.00175	-0.022637	
-0.0375828	0.0014093	-0.0241208	
-0.0376675	0.0004208	-0.0201296	
-0.0369609	0.0027752	-0.0175289	
-0.035354	0.0059426	-0.0148585	
-0.0373776	-0.0006899	-0.0166214	
-0.0373389	0.0010065	-0.0276884	
-0.0373413	-0.0038509	-0.0166331	
-0.0360087	0.0057685	-0.0188555	
-0.035326	0.0075047	-0.0215467	
-0.0335923	0.0101332	-0.0214145	
-0.0313037	0.0126789	-0.0221478	
-0.0324423	0.0112498	-0.018603	
-0.0316982	0.0114611	-0.0148174	
-0.0285581	0.0149181	-0.0223846	
-0.0267575	0.0167864	-0.0253801	
-0.0290176	0.0138845	-0.0144448	
-0.0300386	0.0122787	-0.0112438	
-0.0306222	0.0102032	-0.0074136	
-0.0281633	0.0132016	-0.0078574	
-0.0312706	0.0071248	-0.0042604	
-0.0291186	0.0080016	0.0009342	
-0.029197	0.0026961	0.0031626	
-0.0269719	0.0127676	0.0009248	
-0.0247567	0.0161605	-0.001476	
-0.0216749	0.0200058	0.0007925	
-0.0259303	0.0122247	0.0058601	
-0.0222083	0.0160797	0.0090272	
-0.0250837	0.0091392	0.0102681	
-0.0209154	0.019918	0.0050329	
-0.0349744	0.0044493	-0.0113642	
-0.0377811	-0.0049037	-0.0248646	
